route_pattern_id,route_id,direction_id,route_pattern_name,route_pattern_time_desc,route_pattern_typicality,route_pattern_sort_order,representative_trip_id
742-1-1,742,1,Drydock Ave - South Station (AM Route),,1,10052104,44811942
742-3-1,742,1,Drydock Ave - South Station (PM - Omits 88 Black Falcon Ave),Evenings only,3,10052108,44812375
743-_-0,743,0,South Station - Chelsea Station,,1,10053000,44811995
743-_-1,743,1,Chelsea Station - South Station,,1,10053100,44811997
743-1-1,743,1,Chelsea Station - South Station (Surface Route),Late nights only,3,10053104,44812505
751-_-0,751,0,South Station - Nubian Station,,1,10055000,44812677
751-_-1,751,1,Nubian Station - South Station,,1,10055100,44812676
749-_-0,749,0,Temple Place - Nubian Station,,1,10056000,44812576
749-_-1,749,1,Nubian Station - Temple Place,,1,10056100,44812575
746-_-0,746,0,South Station - Silver Line Way,,1,10057000,44812275
746-_-1,746,1,Silver Line Way - South Station,,1,10057100,44811009
CR-Fairmount-456a6b87-0,CR-Fairmount,0,South Station - Readville via Fairmount,,1,20001000,CR-Weekday-Summer-20-771
CR-Fairmount-3a5f00da-1,CR-Fairmount,1,Readville - South Station via Fairmount,,1,20001100,CR-Weekday-Summer-20-766
CR-Fitchburg-0196402e-0,CR-Fitchburg,0,North Station - Wachusett,,1,20002000,CR-Weekday-Summer-20-403
CR-Fitchburg-c7a7bb18-0,CR-Fitchburg,0,North Station - Wachusett,,2,20002002,CR-Weekday-Summer-20-425
CR-Fitchburg-9439bc9e-0,CR-Fitchburg,0,North Station - Wachusett,,2,20002004,CR-Weekday-Summer-20-419
CR-Fitchburg-dc53534f-0,CR-Fitchburg,0,North Station - Wachusett,,2,20002005,CR-Weekday-Summer-20-409
CR-Fitchburg-4cf3756a-0,CR-Fitchburg,0,North Station - Wachusett,,3,20002006,CR-Saturday-Summer-20-1401
CR-Fitchburg-06182b05-1,CR-Fitchburg,1,Wachusett - North Station,,1,20002100,CR-Weekday-Summer-20-416
CR-Fitchburg-410695c5-1,CR-Fitchburg,1,Wachusett - North Station,,2,20002102,CR-Weekday-Summer-20-410
CR-Fitchburg-f806ca96-1,CR-Fitchburg,1,Wachusett - North Station,,2,20002104,CR-Weekday-Summer-20-402
CR-Fitchburg-6feabb2f-1,CR-Fitchburg,1,Wachusett - North Station,,2,20002105,CR-Saturday-Summer-20-1400
CR-Fitchburg-878773fe-1,CR-Fitchburg,1,Wachusett - North Station,,3,20002106,CR-Weekday-Summer-20-400
CR-Worcester-c9f70cfa-0,CR-Worcester,0,South Station - Worcester,,1,20003000,CR-Weekday-Summer-20-501
CR-Worcester-6e54f093-0,CR-Worcester,0,South Station - Worcester,,2,20003003,CR-Weekday-Summer-20-509
CR-Worcester-5c51a507-0,CR-Worcester,0,South Station - Worcester,,3,20003005,CR-Weekday-DivWorcesterPTC-20-509
CR-Worcester-c1310030-0,CR-Worcester,0,South Station - Worcester,,3,20003006,CR-Weekday-DivWorcesterPTC-20-511
CR-Worcester-d053d1dd-0_Back Bay_Framingham_2,CR-Worcester,0,Framingham - Worcester,,4,20003099,CR-Saturday-DivWorcesterPTC-20-1501-BackBayFramingham2BackBayFraminghamLocal
CR-Worcester-46173ad9-1,CR-Worcester,1,Worcester - South Station,,1,20003100,CR-Weekday-Summer-20-500
CR-Worcester-1eb162f4-1,CR-Worcester,1,Worcester - South Station,,2,20003103,CR-Weekday-Summer-20-518
CR-Worcester-f35f5d98-1,CR-Worcester,1,Worcester - South Station,,3,20003105,CR-Weekday-Summer-20-7552
CR-Worcester-5b0b7af3-1,CR-Worcester,1,Worcester - South Station,,3,20003107,CR-Weekday-DivWorcesterPTC-20-518
CR-Worcester-66e778ec-1,CR-Worcester,1,Worcester - South Station,,3,20003108,CR-Weekday-DivWorcesterPTC-20-500
CR-Worcester-a65e4d39-1,CR-Worcester,1,Worcester - South Station,,3,20003109,CR-Weekday-DivWorcesterPTC-20-7552
CR-Worcester-07874425-1_Framingham_Back Bay_0,CR-Worcester,1,Worcester - Framingham,,4,20003199,CR-Saturday-DivWorcesterPTC-20-1500-BackBayFramingham0BackBayFraminghamLocal
CR-Franklin-68fb51e7-0,CR-Franklin,0,South Station - Forge Park/495 via Back Bay,,1,20004000,CR-Weekday-Summer-20-709
CR-Franklin-c63d3181-0,CR-Franklin,0,South Station - Forge Park/495 via Back Bay,,2,20004003,CR-Weekday-Summer-20-729
CR-Franklin-Foxboro-810ed90d-0,CR-Franklin,0,South Station - Foxboro via Fairmount,,2,20004005,CR-Weekday-Summer-20-749
CR-Franklin-Foxboro-2a116f76-0,CR-Franklin,0,South Station - Foxboro via Fairmount,,3,20004007,CR-Weekday-Summer-20-741
CR-Franklin-21a2e550-0,CR-Franklin,0,South Station - Forge Park/495 via Fairmount,,3,20004009,CR-Weekday-Summer-20-7703
CR-Franklin-34b183ec-0,CR-Franklin,0,South Station - Forge Park/495 via Back Bay,,3,20004010,CR-Weekday-Summer-20-705
CR-Franklin-792ab8b5-0,CR-Franklin,0,South Station - Forge Park/495 via Back Bay,,3,20004011,CR-Weekday-Summer-20-707
CR-Franklin-7a4d6b9d-0,CR-Franklin,0,South Station - Forge Park/495 via Back Bay,,3,20004012,CR-Weekday-Summer-20-713
CR-Franklin-Foxboro-0a40e636-0,CR-Franklin,0,South Station - Foxboro via Fairmount,,3,20004013,CR-Weekday-Summer-20-7753
CR-Franklin-Foxboro-3dcaeffb-0,CR-Franklin,0,South Station - Foxboro via Fairmount,,3,20004014,CR-Weekday-Summer-20-743
CR-Franklin-b5947d89-0,CR-Franklin,0,South Station - Foxboro via Back Bay,,3,20004015,CR-Weekday-Summer-20-745
CR-Franklin-b77aa274-0,CR-Franklin,0,South Station - Forge Park/495,,3,20004016,CR-Weekday-Summer-20-701
CR-Franklin-692d0a57-1,CR-Franklin,1,Forge Park/495 - South Station via Back Bay,,1,20004100,CR-Weekday-Summer-20-700
CR-Franklin-Foxboro-fe1bff6a-1,CR-Franklin,1,Foxboro - South Station via Fairmount,,2,20004103,CR-Weekday-Summer-20-740
CR-Franklin-88d99670-1,CR-Franklin,1,Forge Park/495 - South Station via Back Bay,,2,20004105,CR-Weekday-Summer-20-712
CR-Franklin-f50e6e94-1,CR-Franklin,1,Forge Park/495 - South Station via Fairmount,,2,20004106,CR-Weekday-Summer-20-7722
CR-Franklin-3291dc24-1,CR-Franklin,1,Forge Park/495 - South Station via Fairmount,,2,20004107,CR-Weekday-Summer-20-726
CR-Franklin-f2a2d454-1,CR-Franklin,1,Forge Park/495 - South Station via Back Bay,,3,20004108,CR-Weekday-Summer-20-716
CR-Franklin-06789195-1,CR-Franklin,1,Foxboro - South Station via Back Bay,,3,20004110,CR-Weekday-Summer-20-7752
CR-Franklin-7070d1dc-1,CR-Franklin,1,Forge Park/495 - South Station via Back Bay,,3,20004111,CR-Weekday-Summer-20-720
CR-Franklin-95ecb612-1,CR-Franklin,1,Forge Park/495 - South Station via Back Bay,,3,20004112,CR-Weekday-Summer-20-718
CR-Franklin-Foxboro-1de9bf7e-1,CR-Franklin,1,Foxboro - South Station via Fairmount,,3,20004113,CR-Weekday-Summer-20-7744
CR-Franklin-b70bf8ea-1,CR-Franklin,1,Forge Park/495 - South Station via Back Bay,,3,20004114,CR-Weekday-Summer-20-7704
CR-Franklin-f562bf25-1,CR-Franklin,1,Forge Park/495 - South Station via Back Bay,,3,20004115,CR-Weekday-Summer-20-724
CR-Franklin-131bc4f0-1,CR-Franklin,1,Foxboro - South Station via Back Bay,,3,20004116,CR-Weekday-Summer-20-7756
CR-Greenbush-443280ea-0,CR-Greenbush,0,South Station - Greenbush,,1,20005000,CR-Weekday-Summer-20-073
CR-Greenbush-e3278d41-0,CR-Greenbush,0,South Station - Greenbush,,2,20005002,CR-Saturday-Summer-20-1071
CR-Greenbush-54fedb61-0,CR-Greenbush,0,South Station - Greenbush,,3,20005003,CR-Weekday-Summer-20-081
CR-Greenbush-f664d329-0,CR-Greenbush,0,South Station - Greenbush,,3,20005004,CR-Weekday-Summer-20-7071
CR-Greenbush-c2b26aa5-1,CR-Greenbush,1,Greenbush - South Station,,1,20005100,CR-Weekday-Summer-20-078
CR-Greenbush-69dd7df3-1,CR-Greenbush,1,Greenbush - South Station,,2,20005102,CR-Weekday-Summer-20-070
CR-Greenbush-6b6265da-1,CR-Greenbush,1,Greenbush - South Station,,3,20005104,CR-Weekday-Summer-20-072
CR-Greenbush-e8ac4986-1,CR-Greenbush,1,Greenbush - South Station,,3,20005105,CR-Weekday-Summer-20-7088
CR-Haverhill-5a823277-0,CR-Haverhill,0,North Station - Haverhill via Reading,,1,20006000,CR-Weekday-Summer-20-201
CR-Haverhill-798584e8-0,CR-Haverhill,0,North Station - Reading,,2,20006003,CR-Weekday-Summer-20-287
CR-Haverhill-dbdebb13-1,CR-Haverhill,1,Haverhill - North Station via Reading,,1,20006100,CR-Weekday-Summer-20-200
CR-Haverhill-acc75519-1,CR-Haverhill,1,Haverhill - North Station via Reading,,2,20006103,CR-Weekday-Summer-20-224
CR-Haverhill-9b05ee8f-1,CR-Haverhill,1,Reading - North Station,,2,20006105,CR-Weekday-Summer-20-288
CR-Haverhill-e4fcf5f2-1,CR-Haverhill,1,Haverhill - North Station,,3,20006106,CR-Weekday-Summer-20-218
CR-Kingston-02cd605a-0,CR-Kingston,0,South Station - Kingston,,1,20007000,CR-Weekday-Summer-20-041
CR-Kingston-5000448d-0,CR-Kingston,0,South Station - Plymouth,,1,20007001,CR-Weekday-Summer-20-063
CR-Kingston-4c631c85-0,CR-Kingston,0,South Station - Kingston,,2,20007003,CR-Weekday-Summer-20-7045
CR-Kingston-0f836f1a-0,CR-Kingston,0,South Station - Plymouth via Kingston,,2,20007005,CR-Weekday-Summer-20-065
CR-Kingston-34e26ad8-0,CR-Kingston,0,South Station - Kingston,,2,20007006,CR-Weekday-Summer-20-051
CR-Kingston-2ac3d416-0,CR-Kingston,0,South Station - Kingston via Plymouth,,3,20007008,CR-Weekday-Summer-20-061
CR-Kingston-b65d38b0-0,CR-Kingston,0,South Station - Kingston via Plymouth,,3,20007009,CR-Saturday-Summer-20-1051
CR-Kingston-01f9eb04-0,CR-Kingston,0,South Station - Plymouth via Kingston,,3,20007010,CR-Saturday-Summer-20-1055
CR-Kingston-fa4e1bac-1,CR-Kingston,1,Kingston - South Station,,1,20007100,CR-Weekday-Summer-20-040
CR-Kingston-5ff480c8-1,CR-Kingston,1,Plymouth - South Station,,1,20007101,CR-Weekday-Summer-20-062
CR-Kingston-999313d2-1,CR-Kingston,1,Kingston - South Station,,2,20007103,CR-Weekday-Summer-20-034
CR-Kingston-6c5041fc-1,CR-Kingston,1,Kingston - South Station via Plymouth,,2,20007105,CR-Weekday-Summer-20-064
CR-Kingston-85fb9194-1,CR-Kingston,1,Plymouth - South Station via Kingston,,2,20007107,CR-Weekday-Summer-20-060
CR-Kingston-97062ead-1,CR-Kingston,1,Kingston - South Station,,3,20007108,CR-Saturday-Summer-20-1032
CR-Kingston-effc3cee-1,CR-Kingston,1,Plymouth - South Station via Kingston,,3,20007109,CR-Saturday-Summer-20-1052
CR-Kingston-0f31cf0a-1,CR-Kingston,1,Kingston - South Station via Plymouth,,3,20007110,CR-Saturday-Summer-20-1056
CR-Kingston-7ae75978-1,CR-Kingston,1,Kingston - South Station,,3,20007111,CR-Weekday-Summer-20-032
CR-Lowell-78873e5a-0,CR-Lowell,0,North Station - Lowell,,1,20008000,CR-Weekday-Summer-20-301
CR-Lowell-7eab3662-0,CR-Lowell,0,North Station - Lowell,,2,20008003,CR-Weekday-Summer-20-305
CR-Lowell-4ab74679-1,CR-Lowell,1,Lowell - North Station,,1,20008100,CR-Weekday-Summer-20-300
CR-Lowell-98a28d9d-1,CR-Lowell,1,Lowell - North Station,,2,20008103,CR-Weekday-Summer-20-330
CR-Lowell-c7d0aa68-1,CR-Lowell,1,Lowell - North Station,,3,20008104,CR-Weekday-Summer-20-328
CR-Middleborough-250ecf36-0,CR-Middleborough,0,South Station - Middleborough/Lakeville,,1,20009000,CR-Weekday-Summer-20-007
CR-Middleborough-ff21eea0-0,CR-Middleborough,0,South Station - Middleborough/Lakeville,,2,20009002,CR-Weekday-Summer-20-017
CR-Middleborough-33775350-0,CR-Middleborough,0,South Station - Middleborough/Lakeville,,3,20009005,CR-Weekday-Summer-20-7003
CR-Middleborough-98c26850-0,CR-Middleborough,0,South Station - Middleborough/Lakeville,,3,20009006,CR-Weekday-Summer-20-005
CR-Middleborough-ac5e0e44-0,CR-Middleborough,0,South Station - Middleborough/Lakeville,,3,20009007,CR-Saturday-Summer-20-1001
CR-Middleborough-394fa25a-1,CR-Middleborough,1,Middleborough/Lakeville - South Station,,1,20009100,CR-Weekday-Summer-20-018
CR-Middleborough-a3dd3956-1,CR-Middleborough,1,Middleborough/Lakeville - South Station,,2,20009101,CR-Weekday-Summer-20-004
CR-Middleborough-6db595cb-1,CR-Middleborough,1,Middleborough/Lakeville - South Station,,2,20009103,CR-Weekday-Summer-20-006
CR-Middleborough-93c2135f-1,CR-Middleborough,1,Middleborough/Lakeville - South Station,,2,20009105,CR-Weekday-Summer-20-016
CR-Middleborough-b83afe4a-1,CR-Middleborough,1,Middleborough/Lakeville - South Station,,2,20009107,CR-Weekday-Summer-20-002
CR-Middleborough-5a92bb74-1,CR-Middleborough,1,Middleborough/Lakeville - South Station,,3,20009109,CR-Saturday-Summer-20-1002
CR-Needham-f17afee1-0,CR-Needham,0,South Station - Needham Heights,,1,20010000,CR-Weekday-Summer-20-607
CR-Needham-578d31e4-0,CR-Needham,0,South Station - Needham Heights,,2,20010003,CR-Weekday-Summer-20-605
CR-Needham-1c32d970-0,CR-Needham,0,South Station - Needham Heights,,3,20010004,CR-Weekday-Summer-20-7603
CR-Needham-8ccb3032-1,CR-Needham,1,Needham Heights - South Station,,1,20010100,CR-Weekday-Summer-20-600
CR-Needham-d4e26134-1,CR-Needham,1,Needham Heights - South Station,,2,20010103,CR-Weekday-Summer-20-618
CR-Needham-55e48a5d-1,CR-Needham,1,Needham Heights - South Station,,2,20010104,CR-Weekday-Summer-20-616
CR-Needham-f107c12e-1,CR-Needham,1,Needham Heights - South Station,,3,20010106,CR-Weekday-Summer-20-7620
CR-Needham-d75ab391-1,CR-Needham,1,Needham Heights - South Station,,3,20010107,CR-Saturday-Summer-20-1618
CR-Newburyport-801f0591-0,CR-Newburyport,0,North Station - Newburyport,,1,20011000,CR-Weekday-Summer-20-159
CR-Newburyport-0d0a9699-0,CR-Newburyport,0,North Station - Rockport,,1,20011001,CR-Weekday-Summer-20-105
CR-Newburyport-4f18b08d-0,CR-Newburyport,0,North Station - Rockport,,2,20011006,CR-Weekday-Summer-20-103
CR-Newburyport-2c584948-0,CR-Newburyport,0,North Station - Newburyport,,2,20011008,CR-Weekday-Summer-20-157
CR-Newburyport-00e37a18-0,CR-Newburyport,0,North Station - Rockport,,3,20011010,CR-Weekday-Summer-20-113
CR-Newburyport-04e84ff6-0,CR-Newburyport,0,North Station - Newburyport,,3,20011012,CR-Weekday-Summer-20-153
CR-Newburyport-85f083cf-0,CR-Newburyport,0,North Station - Rockport,,3,20011013,CR-Weekday-Summer-20-7119
CR-Newburyport-cba33080-1,CR-Newburyport,1,Rockport - North Station,,1,20011100,CR-Weekday-Summer-20-108
CR-Newburyport-b2db7a26-1,CR-Newburyport,1,Newburyport - North Station,,1,20011101,CR-Weekday-Summer-20-150
CR-Newburyport-0746071c-1,CR-Newburyport,1,Newburyport - North Station,,2,20011105,CR-Weekday-Summer-20-164
CR-Newburyport-2e76e811-1,CR-Newburyport,1,Rockport - North Station,,2,20011108,CR-Weekday-Summer-20-100
CR-Newburyport-b1103993-1,CR-Newburyport,1,Rockport - North Station,,3,20011110,CR-Weekday-Summer-20-7104
CR-Newburyport-613e5434-1,CR-Newburyport,1,Newburyport - North Station,,3,20011111,CR-Weekday-Summer-20-7174
CR-Newburyport-71869efc-1,CR-Newburyport,1,Newburyport - North Station,,3,20011112,CR-Weekday-Summer-20-182
CR-Providence-dcbfc839-0,CR-Providence,0,South Station - Stoughton,,1,20012000,CR-Weekday-Summer-20-7913
CR-Providence-67882fb3-0,CR-Providence,0,South Station - Wickford Junction,,1,20012001,CR-Weekday-Summer-20-7817
CR-Providence-be01fe7b-0,CR-Providence,0,South Station - Providence,,2,20012003,CR-Weekday-Summer-20-7823
CR-Providence-30433cfb-0,CR-Providence,0,South Station - Stoughton,,3,20012007,CR-Weekday-Summer-20-7903
CR-Providence-b46f257e-0,CR-Providence,0,South Station - Providence,,3,20012009,CR-Weekday-Summer-20-807
CR-Providence-6c4fde2c-0,CR-Providence,0,South Station - Stoughton,,3,20012011,CR-Weekday-Summer-20-905
CR-Providence-f6d08640-0,CR-Providence,0,South Station - Wickford Junction,,3,20012012,CR-Weekday-Summer-20-7827
CR-Providence-1d5e8908-0,CR-Providence,0,South Station - Providence,,3,20012013,CR-Weekday-Summer-20-813
CR-Providence-4eac7bc9-0,CR-Providence,0,South Station - Wickford Junction,,3,20012014,CR-Weekday-Summer-20-801
CR-Providence-d8296c75-0,CR-Providence,0,South Station - Wickford Junction,,3,20012015,CR-Weekday-Summer-20-811
CR-Providence-a3c7ddc8-0,CR-Providence,0,Providence - Wickford Junction,,3,20012016,CR-Weekday-Summer-20-8801
CR-Providence-85d5a06c-1,CR-Providence,1,Stoughton - South Station,,1,20012100,CR-Weekday-Summer-20-7902
CR-Providence-50b7fcd9-1,CR-Providence,1,Wickford Junction - South Station,,1,20012101,CR-Weekday-Summer-20-7806
CR-Providence-ebbdd97d-1,CR-Providence,1,Providence - South Station,,2,20012103,CR-Weekday-Summer-20-7804
CR-Providence-535d4c5e-1,CR-Providence,1,Providence - South Station,,2,20012105,CR-Weekday-Summer-20-818
CR-Providence-9520a632-1,CR-Providence,1,Stoughton - South Station,,3,20012107,CR-Weekday-Summer-20-908
CR-Providence-e966b595-1,CR-Providence,1,Wickford Junction - South Station,,3,20012109,CR-Weekday-Summer-20-7800
CR-Providence-1c18962a-1,CR-Providence,1,Wickford Junction - South Station,,3,20012111,CR-Weekday-Summer-20-7830
CR-Providence-411f2e2c-1,CR-Providence,1,Wickford Junction - South Station,,3,20012112,CR-Weekday-Summer-20-822
CR-Providence-665f7f3d-1,CR-Providence,1,Stoughton - South Station,,3,20012113,CR-Weekday-Summer-20-914
CR-Providence-7304b64a-1,CR-Providence,1,Providence - South Station,,3,20012114,CR-Weekday-Summer-20-812
CR-Providence-804d6606-1,CR-Providence,1,Wickford Junction - South Station,,3,20012115,CR-Weekday-Summer-20-816
CR-Providence-e26e8bbf-1,CR-Providence,1,Stoughton - South Station,,3,20012116,CR-Weekday-Summer-20-7904
CR-Providence-00f05c39-1,CR-Providence,1,Wickford Junction - South Station,,3,20012117,CR-Weekday-Summer-20-7832
CapeFlyer-0-0,CapeFlyer,0,South Station - Hyannis,,1,21000000,CapeFlyer-Friday-9001
CapeFlyer-0-1,CapeFlyer,1,Hyannis - South Station,,1,21000100,CapeFlyer-Friday-9002
Boat-F4-0-0,Boat-F4,0,Long Wharf - Charlestown Navy Yard,,1,30001000,Boat-F4-0630-Long-Weekday
Boat-F4-0-1,Boat-F4,1,Charlestown Navy Yard - Long Wharf,,1,30001100,Boat-F4-0645-Charlestown-Weekday
Boat-F1-1-0,Boat-F1,0,Rowes Wharf - Hingham,Weekdays only,1,30002001,Boat-F1-0650-Rowes-WeekdayLimited
Boat-F1-2-0,Boat-F1,0,Long Wharf - Hingham via Hull,,2,30002002,Boat-F1-1100-Long-WeekdayLimited
Boat-F1-3-0,Boat-F1,0,Long Wharf - Hull,,2,30002003,Boat-F1-0625-Long-WeekdayLimited
Boat-F1-6-0,Boat-F1,0,Long Wharf - Hingham,,2,30002006,Boat-F1-0910-Long-WeekdayLimited
Boat-F1-1-1,Boat-F1,1,Hingham - Rowes Wharf,Weekdays only,1,30002101,Boat-F1-0600-Hingham-WeekdayLimited
Boat-F1-2-1,Boat-F1,1,Hingham - Long Wharf via Hull,,2,30002102,Boat-F1-0540-Hingham-WeekdayLimited
Boat-F1-3-1,Boat-F1,1,Hull - Long Wharf,,2,30002103,Boat-F1-0730-Hull-WeekdayLimited
Boat-F1-6-1,Boat-F1,1,Hingham - Long Wharf,,2,30002106,Boat-F1-1000-Hingham-WeekdayLimited
747-_-0,747,0,Ruggles Station - Sullivan Square Station,Weekdays only,1,40020000,44902271
747-_-1,747,1,Sullivan Square Station - Ruggles Station,Weekdays only,1,40020100,44902272
708-_-0,708,0,Andrew Station - Brookline Ave,Weekdays only,1,40030000,44902253
708-1-0,708,0,Andrew Station - Ave Louis Pasteur,Weekdays only,1,40030002,44902243
708-_-1,708,1,Brookline Ave - Andrew Station,Weekdays only,1,40030100,44902247
708-1-1,708,1,Ave Louis Pasteur - Andrew Station,Weekdays only,1,40030102,44902246
1-_-0,1,0,Nubian Station - Harvard Square,,1,50010000,45030860
1-_-1,1,1,Harvard Square - Nubian Station,,1,50010100,45030995
4-1-0,4,0,Tide St - North Station,Weekdays only,1,50040000,44902791
4-_-0,4,0,Tide St - North Station via South Station,Weekday mornings only,1,50040001,44902784
4-_-1,4,1,North Station - Tide St,Weekdays only,1,50040100,44902799
4-1-1,4,1,North Station - Tide St via South Station,Weekdays only,1,50040101,44902807
7-1-0,7,0,Otis St & Summer St - City Point,,1,50070000,45030806
7-2-0,7,0,Otis St & Summer St - City Point via East 1st St,Weekdays only,2,50070004,44935642
7-7-0,7,0,Bedford St & Chauncy St - City Point,Weekdays only,3,50070006,44935347
7-1-1,7,1,City Point - Otis St & Summer St,,1,50070100,45030805
7-2-1,7,1,City Point - Otis St & Summer St via East 1st St,Weekdays only,2,50070104,44935577
7-5-1,7,1,City Point - South Station,AM peak hours only,2,50070105,44935468
8-9-0,8,0,Kenmore Station - Harbor Point via South Bay Center,,1,50080000,45030025
8-1-0,8,0,Kenmore Station - Harbor Point,,2,50080004,45030042
8-9-1,8,1,Harbor Point - Kenmore Station via South Bay Center,,1,50080100,45030024
8-1-1,8,1,Harbor Point - Kenmore Station,,2,50080104,45030056
9-_-0,9,0,Copley Station - City Point,,1,50090000,45030097
9-1-0,9,0,Copley Station - City Point via L St,Weekdays only,2,50090004,44935356
9-_-1,9,1,City Point - Copley Station,,1,50090100,45030098
9-1-1,9,1,City Point - Copley Station via L St,AM peak hours only,3,50090104,44935481
10-9-0,10,0,Copley Square - City Point via South Bay Center,,1,50100000,45030672
10-5-0,10,0,Copley Station - City Point,Late nights only,3,50100004,45030739
10-9-1,10,1,City Point - Copley Square via South Bay Center,,1,50100100,45030673
11-3-0,11,0,Bedford St & Chauncy St - City Point,,1,50110000,45029638
11-2-0,11,0,Tufts Medical Center - City Point,Sundays only,3,50110004,44921660
11-3-1,11,1,City Point - Bedford St & Chauncy St,,1,50110100,45029637
11-2-1,11,1,City Point - Tufts Medical Center,Sundays only,3,50110104,44921657
14-_-0,14,0,Heath St - Roslindale Square,,1,50140000,45042286
14-1-0,14,0,Nubian Station - Roslindale Square,Weekday early mornings only,3,50140004,44914375
14-_-1,14,1,Roslindale Square - Heath St,,1,50140100,45042287
15-1-0,15,0,Ruggles Station - Fields Corner Station,,1,50150000,45030519
15-_-0,15,0,Ruggles Station - Kane Square,Weekdays only,2,50150004,44934398
15-2-0,15,0,Ruggles Station - St Peter's Square,Weekday middays only,2,50150006,44934603
15-H-0,15,0,Haymarket Station - Mattapan Station,Early mornings only,3,50150007,45031677
15-1-1,15,1,Fields Corner Station - Ruggles Station,,1,50150100,45030520
15-_-1,15,1,Kane Square - Ruggles Station,Weekdays only,2,50150104,44934304
15-2-1,15,1,St Peter's Square - Ruggles Station,Weekday middays only,2,50150106,44934823
15-4-1,15,1,Ashmont Station - Nubian Station,Early mornings only,3,50150107,45029751
15-H-1,15,1,Mattapan Station - Haymarket Station,Early mornings only,3,50150110,45031676
16-5-0,16,0,McCormack Housing - Forest Hills via South Bay Center,,2,50160000,45031899
16-9-0,16,0,Andrew Station - Forest Hills Station via South Bay Center,,2,50160003,45031929
16-3-0,16,0,Andrew Station - Forest Hills Station,,2,50160007,45031883
16-2-0,16,0,Harbor Point - Forest Hills Station,Weekdays only,2,50160011,44934759
16-8-0,16,0,Harbor Point - Forest Hills Station via South Bay Center,Weekdays only,2,50160012,44934758
16-7-0,16,0,"Andrew Station - Forest Hills Station, Upper Busway",Weekdays only,3,50160013,44965376
